Company,WeekDay,Date Sold,Description,Qty Sold,Total Sales,Customer Zip,Phone,Address,City
WEGMANS CONCORDVILLE,6,"Friday, October 23, 2015",BP CALICO AMBER 24/12OZ NRB,2,63.9,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, October 23, 2015",BP CALM BEFORE STORM 24/12OZ,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, October 23, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,7,293.65,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, October 23, 2015",BP HABANERO SCULPIN 24/12OZ NR,10,419.5,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, October 23, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,7,293.65,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, November 8, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,3,125.85,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, November 8, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,2,83.9,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, November 8, 2015",BP SCULPIN IPA CANS 24/12OZ,2,83.9,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, November 15, 2015",BP BIG EYE IPA 24/12OZ NR,2,63.9,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, November 15, 2015",BP CALM BEFORE STORM 24/12OZ,2,83.9,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, November 15, 2015",BP DORADO 24/12OZ NR,2,83.9,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, November 15, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,7,293.65,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, November 15, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,6,251.7,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, November 22, 2015",BP BIG EYE IPA CANS 24/12OZ,1,31.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, November 22, 2015",BP DORADO 24/12OZ NR,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, November 22, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,0,0,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, November 22, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,0,0,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, November 22, 2015",BP HABANERO SCULPIN 24/12OZ NR,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, November 29, 2015",BP CALM BEFORE STORM 24/12OZ,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, November 29, 2015",BP DORADO 24/12OZ NR,0,0,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, November 29, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,0,0,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, November 29, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,0,0,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, December 6, 2015",BP DORADO 24/12OZ NR,0,0,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, December 6, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,2,83.9,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, December 18, 2015",BP COMMODORE STOUT 24/12OZ NR,1,31.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, December 18, 2015",BP DORADO 24/12OZ NR,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, December 18, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,5,209.75,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, December 18, 2015",BP HOMEWORK #6 12/22OZ NR,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, December 18, 2015",BP PEPPERMINT VICTORY 12/22OZ ,5,419.75,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, December 18, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,3,125.85,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, December 18, 2015",BP VICTORY AT SEA 24/12OZ NR,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, December 27, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, December 27, 2015",BP CALICO AMBER 24/12OZ NRB,1,31.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, December 27, 2015",BP DORADO 24/12OZ NR,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, December 27, 2015",BP EVEN KEEL 24/12OZ CANS,1,31.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, December 27, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,2,83.9,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 3, 2016",BP BIG EYE IPA 24/12OZ NR,1,31.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 3, 2016",BP BIG EYE IPA CANS 24/12OZ,1,31.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 3, 2016",BP CALICO AMBER 24/12OZ NRB,1,31.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 3, 2016",BP DORADO 24/12OZ NR,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 3, 2016",BP EVEN KEEL 24/12OZ CANS,1,31.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 3, 2016",BP GRAPEFRUIT SCULPIN 12OZ NR,0,0,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 3, 2016",BP GRAPEFRUIT SCULPIN 12OZCANS,0,0,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 3, 2016",BP SCULPIN IPA 24/12OZ BOTTLES,0,0,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 3, 2016",BP SCULPIN IPA CANS 24/12OZ,0,0,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, January 8, 2016",BP GRAPEFRUIT SCULPIN 12OZ NR,7,293.65,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, January 8, 2016",BP SCULPIN IPA 24/12OZ BOTTLES,7,293.65,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, January 8, 2016",BP GRAPEFRUIT SCULPIN 12OZ NR,3,125.85,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, January 8, 2016",BP GRAPEFRUIT SCULPIN 12OZCANS,2,83.9,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, January 8, 2016",BP SCULPIN IPA 24/12OZ BOTTLES,3,125.85,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, January 8, 2016",BP SCULPIN IPA CANS 24/12OZ,2,83.9,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, January 8, 2016",BP SEA MONSTER 12/22 OZ NR,1,83.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 17, 2016",BP BIG EYE IPA 24/12OZ NR,1,31.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 17, 2016",BP BIG EYE IPA CANS 24/12OZ,1,31.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 17, 2016",BP CALICO AMBER 24/12OZ NRB,1,31.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 17, 2016",BP COMMODORE STOUT 24/12OZ NR,1,31.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 17, 2016",BP DORADO 24/12OZ NR,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 17, 2016",BP GRAPEFRUIT SCULPIN 12OZ NR,5,209.75,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 17, 2016",BP GRAPEFRUIT SCULPIN 12OZCANS,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 17, 2016",BP HABANERO SCULPIN 24/12OZ NR,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, January 17, 2016",BP VICTORY AT SEA 24/12OZ NR,3,125.85,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, January 29, 2016",BP COMMODORE STOUT 24/12OZ NR,1,31.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, January 29, 2016",BP GINGER BIG EYE 12/22OZ NR,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, January 29, 2016",BP GRAPEFRUIT SCULPIN 12OZ NR,6,251.7,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, January 29, 2016",BP INDRA KUNINDRA 12/22OZ NR,1,79.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, January 29, 2016",BP SCULPIN IPA 24/12OZ BOTTLES,6,251.7,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,2,"Monday, February 1, 2016",BP GRAPEFRUIT SCULPIN 12OZ NR,4,167.8,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,2,"Monday, February 1, 2016",BP SCULPIN IPA 24/12OZ BOTTLES,4,167.8,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, February 5, 2016",BP COMMODORE STOUT 24/12OZ NR,1,31.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, February 5, 2016",BP EVEN KEEL 24/12OZ CANS,1,31.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, February 5, 2016",BP GRAPEFRUIT SCULPIN 12OZCANS,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, February 5, 2016",BP VICTORY AT SEA 24/12OZ NR,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, February 7, 2016",BP SCULPIN IPA 24/12OZ BOTTLES,-3,-125.85,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, February 12, 2016",BP PINEAPPLE SCULPIN 12OZ NR,7,293.65,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, February 12, 2016",BP VICTORY AT SEA 1/2 KEG,1,214.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, February 12, 2016",BP BIG EYE IPA 24/12OZ NR,1,31.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,6,"Friday, February 12, 2016",BP DORADO 24/12OZ NR,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, February 21, 2016",BP BIG EYE IPA 24/12OZ NR,0,0,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, February 21, 2016",BP BIG EYE IPA CANS 24/12OZ,0,0,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, February 21, 2016",BP CALICO AMBER 24/12OZ NRB,0,0,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, February 21, 2016",BP DORADO 24/12OZ NR,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, February 21, 2016",BP GINGER BIG EYE 12/22OZ NR,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, February 21, 2016",BP GRAPEFRUIT SCULPIN 12OZ NR,0,0,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, February 21, 2016",BP SCULPIN IPA 24/12OZ BOTTLES,3,125.85,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS CONCORDVILLE,1,"Sunday, February 28, 2016",BP SCULPIN IPA CANS 24/12OZ,1,41.95,19342,585-720-5703,100 Applied Bank Blvd,Glen Mills
WEGMANS DOWNINGTOWN,1,"Sunday, March 1, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 1, 2015",BP DORADO 24/12OZ NR,7,293.65,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 1, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,3,125.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 8, 2015",BP BIG EYE IPA 24/12OZ NR,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 8, 2015",BP DORADO 24/12OZ NR,10,419.5,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 8, 2015",BP VICTORY AT SEA 24/12OZ NR,7,293.65,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 15, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,6,251.7,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 15, 2015",BP SCULPIN IPA CANS 24/12OZ,6,251.7,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 22, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 22, 2015",BP DORADO 24/12OZ NR,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 22, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,6,251.7,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 22, 2015",BP PALE ALE 24/12OZ BOTTLES,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 22, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,6,251.7,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 22, 2015",BP SCULPIN IPA CANS 24/12OZ,1,41.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 22, 2015",BP VICTORY AT SEA 24/12OZ NR,3,125.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 29, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 29, 2015",BP DORADO 24/12OZ NR,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 29, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, March 29, 2015",BP SCULPIN IPA CANS 24/12OZ,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,3,"Tuesday, April 7, 2015",BP BIG EYE IPA CANS 24/12OZ,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,3,"Tuesday, April 7, 2015",BP PALE ALE 24/12OZ BOTTLES,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,3,"Tuesday, April 7, 2015",BP SCULPIN IPA CANS 24/12OZ,3,125.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, April 12, 2015",BP BIG EYE IPA 24/12OZ NR,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, April 12, 2015",BP PALE ALE 24/12OZ BOTTLES,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, April 19, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, April 19, 2015",BP BIG EYE IPA CANS 24/12OZ,3,95.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, April 19, 2015",BP EVEN KEEL 24/12OZ CANS,5,159.75,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, April 19, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, April 19, 2015",BP PALE ALE 24/12OZ BOTTLES,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, April 19, 2015",BP PALE ALE CANS 24/12OZ,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, April 19, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,7,293.65,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, April 19, 2015",BP SCULPIN IPA CANS 24/12OZ,5,209.75,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, April 26, 2015",BP BIG EYE IPA CANS 24/12OZ,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, April 26, 2015",BP EVEN KEEL 24/12OZ CANS,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, April 26, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, April 26, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,3,125.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 3, 2015",BP BIG EYE IPA 24/12OZ NR,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 3, 2015",BP CALICO AMBER 24/12OZ NRB,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 3, 2015",BP EVEN KEEL 24/12OZ CANS,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 3, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 17, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 17, 2015",BP BIG EYE IPA CANS 24/12OZ,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 17, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 17, 2015",BP PALE ALE 24/12OZ BOTTLES,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 17, 2015",BP PALE ALE CANS 24/12OZ,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 17, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,9,377.55,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 17, 2015",BP WAHOO WHITE 12OZ BOTTLES,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,2,"Monday, May 18, 2015",BP WAHOO WHITE 12OZ BOTTLES,-2,-63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 24, 2015",BP BIG EYE IPA 24/12OZ NR,3,95.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 24, 2015",BP BIG EYE IPA CANS 24/12OZ,3,95.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 24, 2015",BP DORADO 24/12OZ NR,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 24, 2015",BP GRUNION PALE 24/12OZ NR,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 24, 2015",BP BIG EYE IPA 24/12OZ NR,-3,-95.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 24, 2015",BP BIG EYE IPA CANS 24/12OZ,-3,-95.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 24, 2015",BP DORADO 24/12OZ NR,-2,-83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 24, 2015",BP GRUNION PALE 24/12OZ NR,-2,-83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 24, 2015",BP BIG EYE IPA 24/12OZ NR,3,95.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 24, 2015",BP BIG EYE IPA CANS 24/12OZ,3,95.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 24, 2015",BP DORADO 24/12OZ NR,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 24, 2015",BP GRUNION PALE 24/12OZ NR,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 31, 2015",BP BIG EYE IPA CANS 24/12OZ,4,127.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 31, 2015",BP CALICO AMBER 24/12OZ NRB,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 31, 2015",BP DORADO 24/12OZ NR,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 31, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 31, 2015",BP GRUNION PALE 24/12OZ NR,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, May 31, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,10,419.5,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
